id,station_name,stream_url,description,logo,genres,language,website,facebook,twitter,wikipedia,contact_address,contact_phone,contact_email,contact_additional,country_code
40388,"Radio Nova",http://centova.radios.pt:9528/stream/;,"MUSICA D&#39;OURO.A Rádio Nova é uma estação de rádio que se assume como uma antena urbana, com um produto dirigido para um público que habita ou trabalha na zona metropolitana do Porto. 
A utilização de emissores com 5 KW que transmitem na frequência de 98.9 FM, permite-nos ter uma cobertura que abrange em perfeitas condições toda a zona metropolitana. A utilização do RDS, permite que ouvintes identifiquem facilmente a frequência.
	Mostrar mais",https://cdn.onlineradiobox.com/img/logo/1/19821.v1.png,"pop,folk",Portuguese,http://www.radionova.fm/,https://www.facebook.com/radionovaporto,https://twitter.com/radionovapt,,"Endereço: Rua Júlio Dinis, 270 Bloco A, 3º piso – 4050-318 Porto  Porto, Portugal","Telefone: 22 615 10 00",,"Fax Geral/Comercial: 22 615 10 01  Fax Redacção: 22 615 10 05Linha Verde: 800 20 59 00",pt
40389,"Web Rádio Portugal Online",http://176.9.88.190:9838/;stream.nsv,"Ninguém pode retroceder no tempo e fazer um novo começo, mas podemos começar agora e crescer com a vossa amizade.",https://cdn.onlineradiobox.com/img/logo/9/77519.v3.png,"news,variety",Portuguese,http://www.webradioportugalonline.com/,https://www.facebook.com/Radioportugalonline,,,,"Telefone: 0041766802078","Email: radioportugalonline@outlook.pt",,pt
40390,"Rádio Festival 94.8",http://centova.radios.pt:9520/stream,"A rádio do Grande Porto. Gostamos da sua companhia!Rádio Festival 94.8 is a broadcast radio station in Port, Portugal, providing Portuguese Adult Contemporary Pop music.",https://cdn.onlineradiobox.com/img/logo/2/19812.v2.png,"pop,adult contemporary",Portuguese,http://www.radiofestival.pt/,https://www.facebook.com/Rádio-Festival-948-106650552745368/,,,"Endereço: R. da Alegria 582 9º Esq, 4510 Porto, Portugal","Telefone: +351 22 510 1008","Email: geral@radiofestival.pt",,pt
40391,"Web Radio Açoriana",http://s1.stmip.eu:8026/;stream.nsv,"web radio  açoriana  de amigos para amigos.",https://cdn.onlineradiobox.com/img/logo/9/72659.v5.png,romantic,Portuguese,https://xat.com/radioacoriana,https://www.facebook.com/groups/radioacoriana/,,,,,,,pt
40392,"Radio Barcelos FM 91.9",http://centova.radios.pt:8563/stream,"Radio Barcelos is a broadcast radio station from Barcelos, Portugal providing Portuguese music,information and sports.
... Ao Ritmo da Sua Vida",https://cdn.onlineradiobox.com/img/logo/9/19769.v1.png,"news,talk,sports",Portuguese,http://radiobarcelos.com.pt/,https://www.facebook.com/radiobarcelos91.9/,,,"Endereço: Centro Comercial Bolívar, lojas 45 a 49  4750-180 Arcozelo, Barcelos","Telefone: 253 822 554","Email: geral@radiobarcelos.com","Telefones253 823 531 (Redacção)253 823 530 (Estúdio)938 628 610 (Mensagens p/ Rádio)",pt
40393,"Radio Santiago",http://94.23.36.117:5002/santiagoaac,"Fundada em 7 de Novembro de 1986 por um punhado de jovens oriundos de outras rádios locais, a Santiago surgiu no espectro radiofónico local com uma imagem de criatividade, inovação e frescura que lhe era emprestada pelo baixo nível etário dos seus elementos. De guimaraes para todo o mundo.",https://cdn.onlineradiobox.com/img/logo/7/19927.v3.png,"pop,news,folk",Portuguese,http://www.santiago.fm/,https://www.facebook.com/gruposantiagoguimaraes,https://twitter.com/gruposantiago,,"Endereço: Guimapress S.A. Edifício Santiago Rua Dr. José Sampaio n.º 264 4810-275 Guimarães","Telefone: +351 253 421 700","Email: geral@guimaraesdigital.com",,pt
40394,"Radio Universidade De Coimbra",http://ruc2.cidadedecoimbra.com:8000/;,"A RUC tem a sua frequência nos 107.9fm para todo o concelho de Coimbra e na internet para todo mundo em www.ruc.fm. A RUC é a única rádio-escola do país e dá formação anual em três vertentes: Informação, Locução/Realização, Técnica.",https://cdn.onlineradiobox.com/img/logo/5/19385.v2.png,"news,talk,culture",Portuguese,https://www.ruc.pt/,https://www.facebook.com/Ruc107.9Fm/,https://twitter.com/radioruc,https://pt.wikipedia.org/wiki/Rádio_Universidade_de_Coimbra,"Endereço: Apartado 1178, 3001-501 Coimbra","Telefone: +351 239 851 080","Email: secretaria@ruc.pt","Estúdio de Emissão: +351 239 851 058Dep. de Informação: +351 239 851 059",pt
40395,"Radio Voz da Planicie",http://centova.radios.pt:8441/stream/;,"A Rádio Voz da Planície, Cooperativa Cultural de Animação Radiofónica, foi criada em 1987 com o objectivo de dar enquadramento legal ao processo de licenciamento das então denominadas “Rádios Pirata”.No seguimento do concurso público para a atribuição de Alvarás de Radiodifusão, a Voz da Planície obteve-o em 22 de Maio de 1989 iniciando, a partir desta data, um novo ciclo da sua existência.",https://cdn.onlineradiobox.com/img/logo/8/19158.v1.png,"pop,folk",Portuguese,http://www.vozdaplanicie.pt/,https://www.facebook.com/radiovozdaplanicie/,,https://pt.wikipedia.org/wiki/Rádio_Voz_da_Planície,"Endereço: Rua da Misericórdia, 4 - Apartado 368 7800-285 Beja","Telefone: 284 311 330","Email: radio@vozdaplanicie.pt","Fax: 284 321 446",pt
40396,"Digital Radio Portugal",http://digitalfm.dynu.com:8000/digitalfm64,"Radio Digital FM 105.0 is a local broadcast radio station from Vila Nova de Famalicao, Portugal, providing News, Information, Sports, Music, and Entertainment.",https://cdn.onlineradiobox.com/img/logo/5/19535.v1.png,"news,talk,sports,entertainment",Portuguese,http://www.famatv.pt/emissao/,https://www.facebook.com/radiodigitalfm/,,,"Endereço: Rua 8 de Dezembro, 214, 4760-016 Vila Nova de Famalicão, Portugal","Telefone: +351 252 308 141","Email: digitalfm@gmail.com",,pt
40397,"Antena Minho",http://centova.radios.pt:9464/;listen.pls,"A redacção da Antena Minho é composta por 6 jornalistas profissionais e garante a produção de serviços noticiosos horários entre as 07.00 e as 23 horas. A Antena Minho é o pivot de uma cadeia de informação - CIN (Cadeia de Informação Norte), que integra algumas rádios da região:
- Rádio Antena Minho (Braga)
- Rádio Cávado (Barcelos)
- Esposende Rádio (Esposende)
- Rádio Barca (Ponte da Barca)",https://cdn.onlineradiobox.com/img/logo/4/19774.v1.png,"pop,news,folk",Portuguese,http://www.antena-minho.pt/,https://www.facebook.com/antenaminho,,,,"Telefone: +351 253 309 560","Email: info@antena-minho.pt",,pt
40398,"Rádio Positiva",http://162.210.196.217:8084/stream.mp3,"Uma Rádio online, para você ouvir enquanto trabalha ou navega na Internet.
A Rádio que gere o seu bem-estar",https://cdn.onlineradiobox.com/img/logo/5/19595.v3.png,"pop,folk",Portuguese,https://www.igrejauniversal.pt/radiopositiva/,https://www.facebook.com/radiowebpositiva,,,"Endereço: Rua Dr José espírito Santo, Lisbon, Portugal",,,,pt
40399,"Radio Lagoa",http://centova.radio.com.pt:9488/stream/;,"A RÁDIO LAGOA, é única Estação Emissora sediada no concelho de LAgoa e continua a ser a rádio que os Lagoenses, os Algarvios e Portugueses, guardam nos seus corações, para não falar dos muitos estrangeiros que residem e veem na “Rádio Lagoa”, uma grande defensora das nossas tradições e da nossa cultura.",https://cdn.onlineradiobox.com/img/logo/1/18731.v3.png,"news,talk,culture",Portuguese,http://www.radiolagoa.pt/,https://www.facebook.com/Radio-Lagoa-Algarve-994-e-1000-Portugal-156649754412822/,,https://pt.wikipedia.org/wiki/Rádio_Lagoa,"Endereço: Urbanização Municipal dos Vales,Bloco B cave - 8401-903 LAGOA","Telefone: 282 340400 / 282 340405","Email: geral@radiolagoa.pt",,pt
40400,"Radio Caria",http://centova.radios.pt:8521/;listen.pls,"A rádio do concelho de Belmonte. A nova página de fãs da Rádio Caria. 
	Mostrar mais",https://cdn.onlineradiobox.com/img/logo/3/19253.v1.png,"pop,top40",Portuguese,http://www.radiocaria.com/,https://www.facebook.com/RadioCaria/,https://twitter.com/radiocaria,,"Endereço: Edifício da Junta de Freguesia, Caria, Castelo Branco, 6250-111 Caria BMT, Portugal","Telefone: +351 275 476 330","Email: radiocaria2@gmail.com","Fax: +351 275476689",pt
40401,"Rádio Alto Minho",http://centova.radios.pt:8403/stream,"Música como tu!Frequências FM: 97.0 Mhz | 101.7 MHz
Cobertura: Alto Minho, Douro e Trás os Montes
	Mostrar mais",https://cdn.onlineradiobox.com/img/logo/7/19917.v2.png,"blues,jazz,folk",Portuguese,http://radioaltominho.pt/,https://www.facebook.com/radioaltominho,,,"Endereço: Rua José Espregueira Nº23 R/C 4900-459 Viana do Castelo","Telefone: 258 801 600","Email: geral@radioaltominho.pt","Emissão - 258 813 700 / 96 6081792Fax: 258 801 609https://www.youtube.com/channel/UCE1pjaXQJO4-zu4VOOQssbA",pt
40402,"Rádio Braga",http://playerservices.streamtheworld.com/api/livestream-redirect/SAM08AAC148_SC?dist=onlineradiobox,"Uma Rádio Global.Radio Web que se dedica a promover a boa musica e ligar comunidades em qualquer parte do mundo.",https://cdn.onlineradiobox.com/img/logo/7/19777.v2.png,"pop,folk,top40",Portuguese,https://radiobraga.pt/rbw/,https://www.facebook.com/radiobraga,,,,,,,pt
40403,"Radio Alto Ave",http://centova.radios.pt:8517/stream/;,"Rádio Alto Ave de Vieira do Minho para o Mundo",https://cdn.onlineradiobox.com/img/logo/1/19931.v1.png,"news,talk,culture",Portuguese,http://radioaltoave.pt/sitio/,https://www.facebook.com/RadioAltoAve/,https://twitter.com/radioaltoave,,"Endereço: Av. Prof.Carlos Teixeira, 44 1º Andar Loja 10 4850-524 Vieira do Minho","Telefone: +351 253 647 755","Email: geral@radioaltoave.pt",,pt
40404,"Hiper FM",http://195.23.85.126:9500/;stream/1,"A única que te dá 2 horas de música seguida sem parar... 3 vezes por dia! Só para os melhores ouvintes do mundo!! Agarra a tua música!
	Mostrar mais",https://cdn.onlineradiobox.com/img/logo/0/19610.v4.png,"dance,rock,pop",Portuguese,http://www.hiper.fm/,https://www.facebook.com/hiperfm/,https://twitter.com/hiperfm,https://pt.wikipedia.org/wiki/Hiper_FM,"Endereço: Praça da República, 4, 13º E, 2040.320 Rio Maior","Telefone: +351 243 994 167","Email: geral@hiper.fm",https://www.instagram.com/hiperfm/,pt
40405,"Radio Rlcb Tuga",http://rlcbdance.no-ip.org:9950/;stream.nsv,"Web Radio Rlcb Tuga e dedicada a musica em portugues , 24 horas por dia , 7 dias  por semana , apoiamos a musica em portgues",https://cdn.onlineradiobox.com/img/logo/2/50002.v3.png,"rock,pop,african,romantic",Portuguese,http://www.rlcbtuga.lusitaniacb.com/,https://www.facebook.com/Rcbtuga/,,,,,"Email: radiorlcbtuga@gmail.com",,pt
40406,"Radio Regional Do Centro",http://162.210.196.217:8106/stream.mp3,"A RÁDIO REGIONAL DO CENTRO é uma estação de rádio que se assume como uma antena regional, com um produto dirigido especificamente para um público misto que habita ou trabalha na região centro do País e concretamente no distrito de Coimbra. A utilização de emissores bem localizados, que transmitem na frequência 96.2 FM, permite-lhe ter uma cobertura que abrange em perfeitas condições esta área.",https://cdn.onlineradiobox.com/img/logo/6/19396.v2.png,"pop,news,talk",Portuguese,http://radioregionalcentro.com/pt/,https://www.facebook.com/regionalcentro,https://twitter.com/RRegionalCentro,,"Endereço: Rua Adriano Lucas, 216 - Fracção D Eiras 3020-430 Coimbra.","Telefone: +351 239 497 750","Email: radioregionaldocentro.estudios@gmail.com",https://www.instagram.com/explore/locations/139993249360303/radio-regional-do-centro,pt
40407,"Top FM",http://212.83.150.15:8602/stream/1/,"Música Ao Teu Ritmo!
Localizada em Ponta Delgada, na ilha de São Miguel, Região Autónoma dos Açores, a programação da TOP FM é composta das últimas notícias e de música Pop dirigida a um público jovem e a jovens adultos.",https://cdn.onlineradiobox.com/img/logo/7/20047.v2.png,"rock,pop",Portuguese,http://www.mytop.fm/,https://www.facebook.com/mytopfm,https://twitter.com/mytopfm,,,"Telefone: +351295701657","Email: radio@mytop.fm",,pt
40408,"Radio Clube De Monsanto",http://centova.radio.com.pt:9424/;,"Rádio da portugalidade - o som popular ao serviço do regionalismo, há 28 anos na sua companhia.",https://cdn.onlineradiobox.com/img/logo/8/19328.v1.png,"pop,folk,instrumental",Portuguese,http://radiomonsanto.pt/contactos.php,https://www.facebook.com/radiomonsanto,,,"Endereço: Rua dos Cebolinhos, 6 6060 - 091 MONSANTO IDN PORTUGAL","Telefone:  (+351) 277 314 415 / 418","Email: geral@radiomonsanto.pt","Fax: (+351) 277 314 254Tlm: (+351) 96 921 63 05DELEGAÇÃO EM CASTELO BRANCOUrbanização Quinta Nova: Rua Mons. Alfredo Serra Magalhães, Lote 6 - 3º Frente, 6000-494 Castelo Branco, PORTUGAL",pt
40409,"Mehefil Radio",http://mehefil.no-ip.com/;,"Listen online to Mehefil Radio in Lisbon, Portugal.",https://cdn.onlineradiobox.com/img/logo/6/19586.v2.png,"bollywood,indian",Portuguese,http://www.mehefil.com/,https://www.facebook.com/mehefil,,,,,"Email: mehefil@hotline.com",,pt
40410,"Rádio Altitude",http://centova.radio.com.pt:9034/stream/;,"A Rádio Local mais antiga de Portugal.A Rádio Altitude iniciou emissões regulares em 29 de Julho de 1948 na cidade da Guarda e é a rádio local mais antiga de Portugal.
O nascimento da Rádio remonta, no entanto, ao ano de 1946, quando José Maria Pedrosa, internado no Sanatório Sousa Martins (que funcionou na Guarda entre 1907 e 1975), instalou o primeiro emissor interno. E em 21 de Outubro de 1947 o director do Sanatório, o médico Ladislau Patrício, aprovou o regulamento da Rádio Altitude, que mencionava no Artº 1: «A estação emissora da Caixa Recreativa denomina-se Rádio Altitude e destina-se a proporcionar aos doentes do Sanatório certas distracções compatíveis com a disciplina do tratamento».",https://cdn.onlineradiobox.com/img/logo/7/19377.v2.png,"news,talk,folk",Portuguese,http://www.altitude.fm/,https://www.facebook.com/AltitudeFM.Guarda,https://twitter.com/altitudefm,,"Endereço: Rua Batalha Reis - Parque da Saúde, Guarda, Portugal","Telefone: +351 271 221 995","Email: altitude@altitude.fm","Fax: +351 271227193",pt
40411,"Radio Despertar",http://radios.dotsi.pt:8000/radiodespertar?1549112369349,"Fundada em 1984, em Estremoz, a Rádio Despertar – Voz de Estremoz tem como missão comunicar com a população e divulgar os acontecimentos quer a nível regional, quer a nível nacional. Esta rádio pode ser ouvida em vários distritos alentejanos.",https://cdn.onlineradiobox.com/img/logo/3/20073.v3.png,"pop,news,talk,folk",Portuguese,http://www.radiodespertar.net/,https://www.facebook.com/radiodespertar.vozdeestremoz/,,,"Endereço: Rua Bento Jesus Caraça, Bloco C, 1.º andar 7100-104 Estremoz","Telefone: 268 339 454","Email:  geral@radiodespertar.net","Fax: 268 339 456",pt
40412,"Radio Placard",http://213.239.218.99:7098/;,"Esta estação emissora transmite a partir de Vila Nova de Gaia, na região do Porto. A sua equipa inclui Paula Santos, Miguel Correia e Susana Ribeiro e os seus principais programas são Tá tudo bem, Tumba do Faraó e Implacável.",https://cdn.onlineradiobox.com/img/logo/9/20249.v1.png,"pop,talk,folk",Portuguese,http://www.radioplacard.pt/,,,,,,,,pt
40413,"Clube da Covilhã",http://centova.radios.pt:9450/stream,"A missão da Rádio Clube da Covilhã é levar a voz da Covilhã e da Cova da Beira ao resto do país e do mundo. Constituida em 1986, desde 2007 que marca a sua presença online.


	Mostrar mais",https://cdn.onlineradiobox.com/img/logo/2/19592.v4.png,"news,talk,sports,culture,entertainment",Portuguese,http://radio-covilha.pt/,https://www.facebook.com/radioclubedacovilha/,,,"Endereço: Urbanização da Alâmpada, Lote 27 r/c Loja A – Boidobra – Apartado 307 – 6203-000 COVILHÃ","Telefone: +351 275 320 700","Email: geral@radio-covilha.pt","Administrador do Site : admin @ radio-covilha.pt",pt
40414,"Diário de Notícias Madeira",http://centova.radio.com.pt:9470/stream/;,"Mais Madeira do que nunca.Diário de Notícias Madeira",https://cdn.onlineradiobox.com/img/logo/1/19731.v1.png,"pop,talk,folk",Portuguese,http://www.dnoticias.pt/tsfmadeira,https://www.facebook.com/tsfmadeira/,https://twitter.com/dnoticiaspt,,"Endereço: Rua Fernão Ornelas, 56,3.º, Funchal, Portugal","Telefone: +351 291 202 300","Email: tsf@dnoticias.pt",https://www.facebook.com/dnoticiaspt,pt
40415,"Rádio Clube Asas do Atlântico",http://centova.radios.pt:9538/stream,"Listen online to Radio Clube Asas do Atlântico 103.2 in Vila do Porto , Portugal",https://cdn.onlineradiobox.com/img/logo/0/20350.png,"pop,folk",Portuguese,http://www.asasdoatlantico.pt/,,,,,,,,pt
40416,"Rádio Horizonte Açores Terceira",http://195.8.58.150:35000/;,"A Rádio Horizonte (Ciclone Publicações e Difusões Lda, Rádio Insular) e a TopFM (Rádio Ilha e Top Rádio), fazem parte de um grupo de rádios que integram o &#34;Grupo Horizonte&#34; na Região Autónoma dos Açores.A Rádio Horizonte Açores surgiu, em Agosto de 1987, como um projecto inovador de rádio e de apoio ao desenvolvimento do sector privado. Logo de início foi conquistando ouvintes, até conseguir no passado o maior auditório radiofónico da Região Autónoma dos Açores. A Horizonte apresenta actualmente rádio em directo e pré-gravada, diariamente, publicidade e informação.",https://cdn.onlineradiobox.com/img/logo/5/18725.v1.png,"pop,folk,top40",Portuguese,http://horizonteacores.com/,https://www.facebook.com/horizonteacores,,https://pt.wikipedia.org/wiki/Rádio_Horizonte,"Endereço: Caminho do Meio, nº 51 9700 Angra do Heroísmo","Telefone: (351) 295 332 161","Email: gerencia@horizonteacores.com","DEPARTAMENTO COMERCIALE-mail: comercial@horizonteacores.comTelefone / Telemóvel:(351) 295 332 161(351) 962 296 789",pt
